Timestamp,Location,Traffic_Volume,Avg_Speed_kmh,Congestion_Level,Rainfall_mm,Metro_Construction_Active,Is_Weekend
2025-06-13 09:00:00,Tin Factory,4546,5.0,90.9,0.0,0,0
2025-06-13 10:00:00,Tin Factory,4274,5.8,85.5,0.0,0,0
2025-06-13 11:00:00,Tin Factory,4443,5.0,88.9,0.0,0,0
2025-06-13 12:00:00,Tin Factory,2416,20.7,48.3,0.0,0,0
2025-06-13 13:00:00,Tin Factory,1947,24.4,38.9,0.0,0,0
2025-06-13 14:00:00,Tin Factory,1701,26.4,34.0,0.0,0,0
2025-06-13 15:00:00,Tin Factory,1791,25.7,35.8,0.0,0,0
2025-06-13 16:00:00,Tin Factory,2618,19.0,52.4,0.0,0,0
2025-06-13 17:00:00,Tin Factory,4363,5.1,87.3,0.0,0,0
2025-06-13 18:00:00,Tin Factory,4705,5.0,94.1,0.0,0,0
2025-06-13 19:00:00,Tin Factory,4473,5.0,89.5,0.0,0,0
2025-06-13 20:00:00,Tin Factory,4900,5.0,98.0,15.6,0,0
2025-06-13 21:00:00,Tin Factory,4453,5.0,89.1,0.0,0,0
2025-06-13 22:00:00,Tin Factory,1765,25.9,35.3,0.0,0,0
2025-06-13 23:00:00,Tin Factory,703,34.4,14.1,0.0,0,0
2025-06-14 00:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-14 01:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-14 02:00:00,Tin Factory,537,35.7,10.8,0.0,0,1
2025-06-14 03:00:00,Tin Factory,1862,25.1,37.2,8.7,0,1
2025-06-14 04:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-14 05:00:00,Tin Factory,1965,24.3,39.3,14.5,0,1
2025-06-14 06:00:00,Tin Factory,743,34.1,14.9,0.0,0,1
2025-06-14 07:00:00,Tin Factory,1087,31.3,21.7,0.0,0,1
2025-06-14 08:00:00,Tin Factory,2739,18.1,54.8,0.0,0,1
2025-06-14 09:00:00,Tin Factory,2331,21.3,46.6,0.0,0,1
2025-06-14 10:00:00,Tin Factory,2627,19.0,52.5,0.0,0,1
2025-06-14 11:00:00,Tin Factory,2472,20.2,49.4,0.0,0,1
2025-06-14 12:00:00,Tin Factory,2646,18.8,52.9,11.6,0,1
2025-06-14 13:00:00,Tin Factory,2493,20.1,49.9,12.1,0,1
2025-06-14 14:00:00,Tin Factory,1492,28.1,29.8,0.0,0,1
2025-06-14 15:00:00,Tin Factory,956,32.3,19.1,0.0,0,1
2025-06-14 16:00:00,Tin Factory,4900,5.0,98.0,31.7,0,1
2025-06-14 17:00:00,Tin Factory,4605,5.0,92.1,15.6,0,1
2025-06-14 18:00:00,Tin Factory,2988,16.1,59.8,0.0,0,1
2025-06-14 19:00:00,Tin Factory,2375,21.0,47.5,0.0,0,1
2025-06-14 20:00:00,Tin Factory,2872,17.0,57.4,0.0,0,1
2025-06-14 21:00:00,Tin Factory,2727,18.2,54.6,0.0,0,1
2025-06-14 22:00:00,Tin Factory,4900,5.0,98.0,47.5,0,1
2025-06-14 23:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-15 00:00:00,Tin Factory,440,36.5,8.8,0.0,0,1
2025-06-15 01:00:00,Tin Factory,4571,5.0,91.4,33.1,0,1
2025-06-15 02:00:00,Tin Factory,322,37.4,6.5,0.0,0,1
2025-06-15 03:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-15 04:00:00,Tin Factory,4900,5.0,98.0,35.6,0,1
2025-06-15 05:00:00,Tin Factory,401,36.8,8.0,0.0,0,1
2025-06-15 06:00:00,Tin Factory,4185,6.5,83.7,23.0,0,1
2025-06-15 07:00:00,Tin Factory,4900,5.0,98.0,43.0,0,1
2025-06-15 08:00:00,Tin Factory,3251,14.0,65.0,0.0,0,1
2025-06-15 09:00:00,Tin Factory,2364,21.1,47.3,0.0,0,1
2025-06-15 10:00:00,Tin Factory,4900,5.0,98.0,38.4,0,1
2025-06-15 11:00:00,Tin Factory,4900,5.0,98.0,41.6,0,1
2025-06-15 12:00:00,Tin Factory,957,32.3,19.1,0.0,0,1
2025-06-15 13:00:00,Tin Factory,984,32.1,19.7,0.0,0,1
2025-06-15 14:00:00,Tin Factory,1283,29.7,25.7,0.0,0,1
2025-06-15 15:00:00,Tin Factory,4900,5.0,98.0,28.8,0,1
2025-06-15 16:00:00,Tin Factory,948,32.4,19.0,0.0,0,1
2025-06-15 17:00:00,Tin Factory,2561,19.5,51.2,0.0,0,1
2025-06-15 18:00:00,Tin Factory,2554,19.6,51.1,0.0,0,1
2025-06-15 19:00:00,Tin Factory,2758,17.9,55.2,0.0,0,1
2025-06-15 20:00:00,Tin Factory,4900,5.0,98.0,23.0,0,1
2025-06-15 21:00:00,Tin Factory,4900,5.0,98.0,36.7,0,1
2025-06-15 22:00:00,Tin Factory,1107,31.1,22.2,0.0,0,1
2025-06-15 23:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-16 00:00:00,Tin Factory,1412,28.7,28.3,9.4,0,0
2025-06-16 01:00:00,Tin Factory,560,35.5,11.2,0.0,0,0
2025-06-16 02:00:00,Tin Factory,1612,27.1,32.3,9.1,0,0
2025-06-16 03:00:00,Tin Factory,4900,5.0,98.0,45.6,0,0
2025-06-16 04:00:00,Tin Factory,264,37.9,5.3,0.0,0,0
2025-06-16 05:00:00,Tin Factory,4900,5.0,98.0,39.2,0,0
2025-06-16 06:00:00,Tin Factory,2033,23.7,40.7,0.0,0,0
2025-06-16 07:00:00,Tin Factory,1872,25.0,37.4,0.0,0,0
2025-06-16 08:00:00,Tin Factory,3883,8.9,77.7,0.0,0,0
2025-06-16 09:00:00,Tin Factory,4900,5.0,98.0,34.6,0,0
2025-06-16 10:00:00,Tin Factory,4418,5.0,88.4,0.0,0,0
2025-06-16 11:00:00,Tin Factory,4731,5.0,94.6,0.0,0,0
2025-06-16 12:00:00,Tin Factory,1956,24.3,39.1,0.0,0,0
2025-06-16 13:00:00,Tin Factory,4900,5.0,98.0,28.5,0,0
2025-06-16 14:00:00,Tin Factory,2132,22.9,42.7,0.0,0,0
2025-06-16 15:00:00,Tin Factory,2444,20.4,48.9,0.0,0,0
2025-06-16 16:00:00,Tin Factory,1809,25.5,36.2,0.0,0,0
2025-06-16 17:00:00,Tin Factory,4524,5.0,90.5,0.0,0,0
2025-06-16 18:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-16 19:00:00,Tin Factory,4712,5.0,94.2,0.0,0,0
2025-06-16 20:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-16 21:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-16 22:00:00,Tin Factory,1908,24.7,38.2,0.0,0,0
2025-06-16 23:00:00,Tin Factory,3873,9.0,77.5,29.7,0,0
2025-06-17 00:00:00,Tin Factory,3281,13.7,65.6,22.6,0,0
2025-06-17 01:00:00,Tin Factory,666,34.7,13.3,0.0,0,0
2025-06-17 02:00:00,Tin Factory,661,34.7,13.2,0.0,0,0
2025-06-17 03:00:00,Tin Factory,250,38.0,5.0,0.0,0,0
2025-06-17 04:00:00,Tin Factory,4900,5.0,98.0,40.6,0,0
2025-06-17 05:00:00,Tin Factory,250,38.0,5.0,0.0,0,0
2025-06-17 06:00:00,Tin Factory,2081,23.3,41.6,0.0,0,0
2025-06-17 07:00:00,Tin Factory,1445,28.4,28.9,0.0,0,0
2025-06-17 08:00:00,Tin Factory,4450,5.0,89.0,0.0,0,0
2025-06-17 09:00:00,Tin Factory,4499,5.0,90.0,0.0,0,0
2025-06-17 10:00:00,Tin Factory,4900,5.0,98.0,14.4,0,0
2025-06-17 11:00:00,Tin Factory,4900,5.0,98.0,11.1,0,0
2025-06-17 12:00:00,Tin Factory,4900,5.0,98.0,39.9,0,0
2025-06-17 13:00:00,Tin Factory,1766,25.9,35.3,0.0,0,0
2025-06-17 14:00:00,Tin Factory,1734,26.1,34.7,0.0,0,0
2025-06-17 15:00:00,Tin Factory,1572,27.4,31.4,0.0,0,0
2025-06-17 16:00:00,Tin Factory,1943,24.5,38.9,0.0,0,0
2025-06-17 17:00:00,Tin Factory,4380,5.0,87.6,0.0,0,0
2025-06-17 18:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-17 19:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-17 20:00:00,Tin Factory,4770,5.0,95.4,0.0,0,0
2025-06-17 21:00:00,Tin Factory,4806,5.0,96.1,0.0,0,0
2025-06-17 22:00:00,Tin Factory,1878,25.0,37.6,0.0,0,0
2025-06-17 23:00:00,Tin Factory,3958,8.3,79.2,24.5,0,0
2025-06-18 00:00:00,Tin Factory,4900,5.0,98.0,44.1,0,0
2025-06-18 01:00:00,Tin Factory,612,35.1,12.3,0.0,0,0
2025-06-18 02:00:00,Tin Factory,250,38.0,5.0,0.0,0,0
2025-06-18 03:00:00,Tin Factory,3100,15.2,62.0,25.2,0,0
2025-06-18 04:00:00,Tin Factory,250,38.0,5.0,0.0,0,0
2025-06-18 05:00:00,Tin Factory,2664,18.7,53.3,15.8,0,0
2025-06-18 06:00:00,Tin Factory,1943,24.5,38.9,0.0,0,0
2025-06-18 07:00:00,Tin Factory,1539,27.7,30.8,0.0,0,0
2025-06-18 08:00:00,Tin Factory,4254,6.0,85.1,0.0,0,0
2025-06-18 09:00:00,Tin Factory,4900,5.0,98.0,27.2,0,0
2025-06-18 10:00:00,Tin Factory,4900,5.0,98.0,49.2,0,0
2025-06-18 11:00:00,Tin Factory,4900,5.0,98.0,25.7,0,0
2025-06-18 12:00:00,Tin Factory,4900,5.0,98.0,35.3,0,0
2025-06-18 13:00:00,Tin Factory,1779,25.8,35.6,0.0,0,0
2025-06-18 14:00:00,Tin Factory,1937,24.5,38.7,0.0,0,0
2025-06-18 15:00:00,Tin Factory,2121,23.0,42.4,0.0,0,0
2025-06-18 16:00:00,Tin Factory,3911,8.7,78.2,14.5,0,0
2025-06-18 17:00:00,Tin Factory,4900,5.0,98.0,42.3,0,0
2025-06-18 18:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-18 19:00:00,Tin Factory,4817,5.0,96.4,0.0,0,0
2025-06-18 20:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-18 21:00:00,Tin Factory,4794,5.0,95.9,0.0,0,0
2025-06-18 22:00:00,Tin Factory,2118,23.1,42.4,0.0,0,0
2025-06-18 23:00:00,Tin Factory,2699,18.4,54.0,11.9,0,0
2025-06-19 00:00:00,Tin Factory,3131,14.9,62.6,18.9,0,0
2025-06-19 01:00:00,Tin Factory,4119,7.0,82.4,26.7,0,0
2025-06-19 02:00:00,Tin Factory,250,38.0,5.0,0.0,0,0
2025-06-19 03:00:00,Tin Factory,3411,12.7,68.2,24.4,0,0
2025-06-19 04:00:00,Tin Factory,618,35.0,12.4,0.0,0,0
2025-06-19 05:00:00,Tin Factory,403,36.8,8.1,0.0,0,0
2025-06-19 06:00:00,Tin Factory,2084,23.3,41.7,0.0,0,0
2025-06-19 07:00:00,Tin Factory,1945,24.4,38.9,0.0,0,0
2025-06-19 08:00:00,Tin Factory,4900,5.0,98.0,9.0,0,0
2025-06-19 09:00:00,Tin Factory,4900,5.0,98.0,42.2,0,0
2025-06-19 10:00:00,Tin Factory,4432,5.0,88.6,0.0,0,0
2025-06-19 11:00:00,Tin Factory,4900,5.0,98.0,25.3,0,0
2025-06-19 12:00:00,Tin Factory,2162,22.7,43.3,0.0,0,0
2025-06-19 13:00:00,Tin Factory,2845,17.2,56.9,7.8,0,0
2025-06-19 14:00:00,Tin Factory,2087,23.3,41.7,0.0,0,0
2025-06-19 15:00:00,Tin Factory,2147,22.8,42.9,0.0,0,0
2025-06-19 16:00:00,Tin Factory,1821,25.4,36.4,0.0,0,0
2025-06-19 17:00:00,Tin Factory,4862,5.0,97.3,0.0,0,0
2025-06-19 18:00:00,Tin Factory,4900,5.0,98.0,7.6,0,0
2025-06-19 19:00:00,Tin Factory,4779,5.0,95.6,0.0,0,0
2025-06-19 20:00:00,Tin Factory,4900,5.0,98.0,10.2,0,0
2025-06-19 21:00:00,Tin Factory,4900,5.0,98.0,45.3,0,0
2025-06-19 22:00:00,Tin Factory,4900,5.0,98.0,29.5,0,0
2025-06-19 23:00:00,Tin Factory,1358,29.1,27.2,6.4,0,0
2025-06-20 00:00:00,Tin Factory,2389,20.9,47.8,16.8,0,0
2025-06-20 01:00:00,Tin Factory,470,36.2,9.4,0.0,0,0
2025-06-20 02:00:00,Tin Factory,643,34.9,12.9,0.0,0,0
2025-06-20 03:00:00,Tin Factory,1305,29.6,26.1,5.7,0,0
2025-06-20 04:00:00,Tin Factory,1328,29.4,26.6,8.9,0,0
2025-06-20 05:00:00,Tin Factory,667,34.7,13.3,0.0,0,0
2025-06-20 06:00:00,Tin Factory,3395,12.8,67.9,14.6,0,0
2025-06-20 07:00:00,Tin Factory,3194,14.4,63.9,6.7,0,0
2025-06-20 08:00:00,Tin Factory,4589,5.0,91.8,0.0,0,0
2025-06-20 09:00:00,Tin Factory,3754,10.0,75.1,0.0,0,0
2025-06-20 10:00:00,Tin Factory,4900,5.0,98.0,15.1,0,0
2025-06-20 11:00:00,Tin Factory,4518,5.0,90.4,0.0,0,0
2025-06-20 12:00:00,Tin Factory,1916,24.7,38.3,0.0,0,0
2025-06-20 13:00:00,Tin Factory,4900,5.0,98.0,46.7,0,0
2025-06-20 14:00:00,Tin Factory,2001,24.0,40.0,0.0,0,0
2025-06-20 15:00:00,Tin Factory,2068,23.5,41.4,0.0,0,0
2025-06-20 16:00:00,Tin Factory,1912,24.7,38.2,0.0,0,0
2025-06-20 17:00:00,Tin Factory,4574,5.0,91.5,0.0,0,0
2025-06-20 18:00:00,Tin Factory,4900,5.0,98.0,34.6,0,0
2025-06-20 19:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-20 20:00:00,Tin Factory,4900,5.0,98.0,39.4,0,0
2025-06-20 21:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-20 22:00:00,Tin Factory,4900,5.0,98.0,35.8,0,0
2025-06-20 23:00:00,Tin Factory,937,32.5,18.7,0.0,0,0
2025-06-21 00:00:00,Tin Factory,553,35.6,11.1,0.0,0,1
2025-06-21 01:00:00,Tin Factory,4777,5.0,95.6,39.3,0,1
2025-06-21 02:00:00,Tin Factory,1795,25.6,35.9,14.0,0,1
2025-06-21 03:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-21 04:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-21 05:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-21 06:00:00,Tin Factory,2900,16.8,58.0,12.2,0,1
2025-06-21 07:00:00,Tin Factory,2383,20.9,47.7,11.0,0,1
2025-06-21 08:00:00,Tin Factory,4900,5.0,98.0,46.8,0,1
2025-06-21 09:00:00,Tin Factory,4900,5.0,98.0,44.2,0,1
2025-06-21 10:00:00,Tin Factory,2536,19.7,50.7,0.0,0,1
2025-06-21 11:00:00,Tin Factory,2174,22.6,43.5,0.0,0,1
2025-06-21 12:00:00,Tin Factory,4900,5.0,98.0,40.4,0,1
2025-06-21 13:00:00,Tin Factory,2675,18.6,53.5,11.1,0,1
2025-06-21 14:00:00,Tin Factory,1245,30.0,24.9,0.0,0,1
2025-06-21 15:00:00,Tin Factory,1233,30.1,24.7,0.0,0,1
2025-06-21 16:00:00,Tin Factory,1036,31.7,20.7,0.0,0,1
2025-06-21 17:00:00,Tin Factory,2648,18.8,53.0,0.0,0,1
2025-06-21 18:00:00,Tin Factory,4226,6.2,84.5,14.2,0,1
2025-06-21 19:00:00,Tin Factory,4900,5.0,98.0,48.7,0,1
2025-06-21 20:00:00,Tin Factory,3291,13.7,65.8,0.0,0,1
2025-06-21 21:00:00,Tin Factory,4900,5.0,98.0,20.0,0,1
2025-06-21 22:00:00,Tin Factory,2775,17.8,55.5,11.4,0,1
2025-06-21 23:00:00,Tin Factory,381,36.9,7.6,0.0,0,1
2025-06-22 00:00:00,Tin Factory,321,37.4,6.4,0.0,0,1
2025-06-22 01:00:00,Tin Factory,250,38.0,5.0,0.0,0,1
2025-06-22 02:00:00,Tin Factory,514,35.9,10.3,0.0,0,1
2025-06-22 03:00:00,Tin Factory,437,36.5,8.7,0.0,0,1
2025-06-22 04:00:00,Tin Factory,570,35.4,11.4,0.0,0,1
2025-06-22 05:00:00,Tin Factory,514,35.9,10.3,0.0,0,1
2025-06-22 06:00:00,Tin Factory,933,32.5,18.7,0.0,0,1
2025-06-22 07:00:00,Tin Factory,4900,5.0,98.0,42.9,0,1
2025-06-22 08:00:00,Tin Factory,2637,18.9,52.8,0.0,0,1
2025-06-22 09:00:00,Tin Factory,2868,17.0,57.4,0.0,0,1
2025-06-22 10:00:00,Tin Factory,2525,19.8,50.5,0.0,0,1
2025-06-22 11:00:00,Tin Factory,2265,21.9,45.3,0.0,0,1
2025-06-22 12:00:00,Tin Factory,1338,29.3,26.8,0.0,0,1
2025-06-22 13:00:00,Tin Factory,1230,30.2,24.6,0.0,0,1
2025-06-22 14:00:00,Tin Factory,1216,30.3,24.3,0.0,0,1
2025-06-22 15:00:00,Tin Factory,4900,5.0,98.0,34.5,0,1
2025-06-22 16:00:00,Tin Factory,4517,5.0,90.3,23.0,0,1
2025-06-22 17:00:00,Tin Factory,2707,18.3,54.1,0.0,0,1
2025-06-22 18:00:00,Tin Factory,4900,5.0,98.0,42.6,0,1
2025-06-22 19:00:00,Tin Factory,2729,18.2,54.6,0.0,0,1
2025-06-22 20:00:00,Tin Factory,4900,5.0,98.0,48.4,0,1
2025-06-22 21:00:00,Tin Factory,2415,20.7,48.3,0.0,0,1
2025-06-22 22:00:00,Tin Factory,4900,5.0,98.0,39.1,0,1
2025-06-22 23:00:00,Tin Factory,4130,7.0,82.6,29.9,0,1
2025-06-23 00:00:00,Tin Factory,261,37.9,5.2,0.0,0,0
2025-06-23 01:00:00,Tin Factory,677,34.6,13.6,0.0,0,0
2025-06-23 02:00:00,Tin Factory,287,37.7,5.7,0.0,0,0
2025-06-23 03:00:00,Tin Factory,4900,5.0,98.0,49.7,0,0
2025-06-23 04:00:00,Tin Factory,290,37.7,5.8,0.0,0,0
2025-06-23 05:00:00,Tin Factory,4619,5.0,92.4,30.6,0,0
2025-06-23 06:00:00,Tin Factory,2075,23.4,41.5,0.0,0,0
2025-06-23 07:00:00,Tin Factory,1840,25.3,36.8,0.0,0,0
2025-06-23 08:00:00,Tin Factory,3948,8.4,79.0,0.0,0,0
2025-06-23 09:00:00,Tin Factory,4900,5.0,98.0,6.3,0,0
2025-06-23 10:00:00,Tin Factory,4112,7.1,82.2,0.0,0,0
2025-06-23 11:00:00,Tin Factory,4371,5.0,87.4,0.0,0,0
2025-06-23 12:00:00,Tin Factory,1737,26.1,34.8,0.0,0,0
2025-06-23 13:00:00,Tin Factory,1982,24.1,39.6,0.0,0,0
2025-06-23 14:00:00,Tin Factory,4900,5.0,98.0,44.5,0,0
2025-06-23 15:00:00,Tin Factory,4900,5.0,98.0,44.8,0,0
2025-06-23 16:00:00,Tin Factory,2216,22.3,44.3,0.0,0,0
2025-06-23 17:00:00,Tin Factory,4900,5.0,98.0,30.7,0,0
2025-06-23 18:00:00,Tin Factory,4900,5.0,98.0,37.6,0,0
2025-06-23 19:00:00,Tin Factory,4695,5.0,93.9,0.0,0,0
2025-06-23 20:00:00,Tin Factory,4900,5.0,98.0,29.8,0,0
2025-06-23 21:00:00,Tin Factory,4531,5.0,90.6,0.0,0,0
2025-06-23 22:00:00,Tin Factory,1991,24.1,39.8,0.0,0,0
2025-06-23 23:00:00,Tin Factory,4727,5.0,94.5,31.2,0,0
2025-06-24 00:00:00,Tin Factory,346,37.2,6.9,0.0,0,0
2025-06-24 01:00:00,Tin Factory,308,37.5,6.2,0.0,0,0
2025-06-24 02:00:00,Tin Factory,768,33.8,15.4,0.0,0,0
2025-06-24 03:00:00,Tin Factory,3241,14.1,64.8,22.9,0,0
2025-06-24 04:00:00,Tin Factory,4900,5.0,98.0,42.3,0,0
2025-06-24 05:00:00,Tin Factory,4900,5.0,98.0,47.5,0,0
2025-06-24 06:00:00,Tin Factory,2123,23.0,42.5,0.0,0,0
2025-06-24 07:00:00,Tin Factory,4900,5.0,98.0,43.9,0,0
2025-06-24 08:00:00,Tin Factory,4900,5.0,98.0,46.7,0,0
2025-06-24 09:00:00,Tin Factory,4240,6.1,84.8,0.0,0,0
2025-06-24 10:00:00,Tin Factory,4294,5.6,85.9,0.0,0,0
2025-06-24 11:00:00,Tin Factory,4616,5.0,92.3,0.0,0,0
2025-06-24 12:00:00,Tin Factory,4900,5.0,98.0,30.7,0,0
2025-06-24 13:00:00,Tin Factory,2132,22.9,42.7,0.0,0,0
2025-06-24 14:00:00,Tin Factory,4900,5.0,98.0,27.9,0,0
2025-06-24 15:00:00,Tin Factory,1875,25.0,37.5,0.0,0,0
2025-06-24 16:00:00,Tin Factory,1602,27.2,32.1,0.0,0,0
2025-06-24 17:00:00,Tin Factory,4900,5.0,98.0,46.3,0,0
2025-06-24 18:00:00,Tin Factory,4881,5.0,97.6,0.0,0,0
2025-06-24 19:00:00,Tin Factory,4900,5.0,98.0,38.3,0,0
2025-06-24 20:00:00,Tin Factory,4900,5.0,98.0,30.3,0,0
2025-06-24 21:00:00,Tin Factory,4767,5.0,95.4,0.0,0,0
2025-06-24 22:00:00,Tin Factory,2262,21.9,45.3,0.0,0,0
2025-06-24 23:00:00,Tin Factory,4900,5.0,98.0,35.2,0,0
2025-06-25 00:00:00,Tin Factory,4900,5.0,98.0,48.4,0,0
2025-06-25 01:00:00,Tin Factory,618,35.1,12.4,0.0,0,0
2025-06-25 02:00:00,Tin Factory,4900,5.0,98.0,40.4,0,0
2025-06-25 03:00:00,Tin Factory,967,32.3,19.4,0.0,0,0
2025-06-25 04:00:00,Tin Factory,514,35.9,10.3,0.0,0,0
2025-06-25 05:00:00,Tin Factory,3224,14.2,64.5,22.7,0,0
2025-06-25 06:00:00,Tin Factory,1802,25.6,36.1,0.0,0,0
2025-06-25 07:00:00,Tin Factory,2073,23.4,41.5,0.0,0,0
2025-06-25 08:00:00,Tin Factory,4589,5.0,91.8,0.0,0,0
2025-06-25 09:00:00,Tin Factory,4036,7.7,80.7,0.0,0,0
2025-06-25 10:00:00,Tin Factory,3985,8.1,79.7,0.0,0,0
2025-06-25 11:00:00,Tin Factory,4900,5.0,98.0,23.9,0,0
2025-06-25 12:00:00,Tin Factory,4563,5.0,91.3,24.9,0,0
2025-06-25 13:00:00,Tin Factory,4900,5.0,98.0,48.5,0,0
2025-06-25 14:00:00,Tin Factory,3685,10.5,73.7,11.7,0,0
2025-06-25 15:00:00,Tin Factory,4900,5.0,98.0,46.3,0,0
2025-06-25 16:00:00,Tin Factory,1764,25.9,35.3,0.0,0,0
2025-06-25 17:00:00,Tin Factory,4900,5.0,98.0,21.2,0,0
2025-06-25 18:00:00,Tin Factory,4650,5.0,93.0,0.0,0,0
2025-06-25 19:00:00,Tin Factory,4566,5.0,91.3,0.0,0,0
2025-06-25 20:00:00,Tin Factory,4900,5.0,98.0,8.3,0,0
2025-06-25 21:00:00,Tin Factory,4175,6.6,83.5,0.0,0,0
2025-06-25 22:00:00,Tin Factory,1882,24.9,37.6,0.0,0,0
2025-06-25 23:00:00,Tin Factory,594,35.2,11.9,0.0,0,0
2025-06-26 00:00:00,Tin Factory,4900,5.0,98.0,40.2,0,0
2025-06-26 01:00:00,Tin Factory,250,38.0,5.0,0.0,0,0
2025-06-26 02:00:00,Tin Factory,4295,5.6,85.9,32.0,0,0
2025-06-26 03:00:00,Tin Factory,2363,21.1,47.3,13.2,0,0
2025-06-26 04:00:00,Tin Factory,456,36.3,9.1,0.0,0,0
2025-06-26 05:00:00,Tin Factory,3005,16.0,60.1,18.5,0,0
2025-06-26 06:00:00,Tin Factory,2059,23.5,41.2,0.0,0,0
2025-06-26 07:00:00,Tin Factory,2088,23.3,41.8,0.0,0,0
2025-06-26 08:00:00,Tin Factory,4581,5.0,91.6,0.0,0,0
2025-06-26 09:00:00,Tin Factory,3948,8.4,79.0,0.0,0,0
2025-06-26 10:00:00,Tin Factory,4900,5.0,98.0,33.3,0,0
2025-06-26 11:00:00,Tin Factory,4866,5.0,97.3,0.0,0,0
2025-06-26 12:00:00,Tin Factory,2078,23.4,41.6,0.0,0,0
2025-06-26 13:00:00,Tin Factory,3667,10.7,73.3,15.0,0,0
2025-06-26 14:00:00,Tin Factory,1711,26.3,34.2,0.0,0,0
2025-06-26 15:00:00,Tin Factory,1779,25.8,35.6,0.0,0,0
2025-06-26 16:00:00,Tin Factory,4900,5.0,98.0,24.6,0,0
2025-06-26 17:00:00,Tin Factory,4558,5.0,91.2,0.0,0,0
2025-06-26 18:00:00,Tin Factory,4900,5.0,98.0,46.9,0,0
2025-06-26 19:00:00,Tin Factory,4900,5.0,98.0,15.6,0,0
2025-06-26 20:00:00,Tin Factory,4900,5.0,98.0,0.0,0,0
2025-06-26 21:00:00,Tin Factory,4837,5.0,96.8,0.0,0,0
2025-06-26 22:00:00,Tin Factory,2789,17.7,55.8,7.4,0,0
2025-06-26 23:00:00,Tin Factory,318,37.5,6.4,0.0,0,0
2025-06-27 00:00:00,Tin Factory,1738,26.1,34.8,9.8,0,0
2025-06-27 01:00:00,Tin Factory,4900,5.0,98.0,44.2,0,0
2025-06-27 02:00:00,Tin Factory,250,38.0,5.0,0.0,0,0
2025-06-27 03:00:00,Tin Factory,572,35.4,11.5,0.0,0,0
2025-06-27 04:00:00,Tin Factory,360,37.1,7.2,0.0,0,0
2025-06-27 05:00:00,Tin Factory,276,37.8,5.5,0.0,0,0
2025-06-27 06:00:00,Tin Factory,1931,24.5,38.6,0.0,0,0
2025-06-27 07:00:00,Tin Factory,1912,24.7,38.3,0.0,0,0
2025-06-27 08:00:00,Tin Factory,4035,7.7,80.7,0.0,0,0
2025-06-27 09:00:00,Tin Factory,4900,5.0,98.0,49.8,0,0
2025-06-27 10:00:00,Tin Factory,4900,5.0,98.0,41.8,0,0
2025-06-27 11:00:00,Tin Factory,3833,9.3,76.7,0.0,0,0
2025-06-27 12:00:00,Tin Factory,2915,16.7,58.3,8.4,0,0
2025-06-27 13:00:00,Tin Factory,2051,23.6,41.0,0.0,0,0
2025-06-27 14:00:00,Tin Factory,3079,15.4,61.6,8.3,0,0
2025-06-27 15:00:00,Tin Factory,4900,5.0,98.0,33.8,0,0
2025-06-27 16:00:00,Tin Factory,3178,14.6,63.6,10.0,0,0
2025-06-27 17:00:00,Tin Factory,4600,5.0,92.0,0.0,0,0
2025-06-27 18:00:00,Tin Factory,4900,5.0,98.0,39.2,0,0
2025-06-27 19:00:00,Tin Factory,4900,5.0,98.0,23.4,0,0
2025-06-27 20:00:00,Tin Factory,4666,5.0,93.3,0.0,0,0
2025-06-27 21:00:00,Tin Factory,4900,5.0,98.0,37.9,0,0
2025-06-27 22:00:00,Tin Factory,3859,9.1,77.2,16.8,0,0
2025-06-27 23:00:00,Tin Factory,4900,5.0,98.0,44.6,0,0
2025-06-28 00:00:00,Tin Factory,2743,18.1,54.9,17.5,0,1
2025-06-28 01:00:00,Tin Factory,872,33.0,17.4,6.5,0,1
2025-06-28 02:00:00,Tin Factory,1577,27.4,31.5,10.7,0,1
2025-06-28 03:00:00,Tin Factory,276,37.8,5.5,0.0,0,1
2025-06-28 04:00:00,Tin Factory,256,37.9,5.1,0.0,0,1
2025-06-28 05:00:00,Tin Factory,4900,5.0,98.0,45.2,0,1
2025-06-28 06:00:00,Tin Factory,847,33.2,16.9,0.0,0,1
